DATATYPE,PRODUCT,ITEM1,ITEM2,ENERGY_PRODUCT,MAIN_FLOW,FLOW_BREAKDOWN,PLANT_TYPE,STOCKS,VIS_A_VIS_AREA,MEASURE_VALUE_TYPE,UNIT_MEASURE
BALANCE,BIOGASOL,PUBELEC,,R5212,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,BIOGASOL,AUDILPG,,R5212,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOGASOL,ERAILMAR,,R5212,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOGASOL,GDPETCH,,R5212,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOGASOL,BACKFLOW,,R5212,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOGASOL,NETDELIC,,R5212,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,PPRECPTS,,O4657,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,REFGROUT,,O4657,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,RECYCLED,,O4657,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,REFFUEL,,O4657,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,TOTIMPSB,,O4657,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,TOTEXPSB,,O4657,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,BUNKERS,,O4657,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,IPTRANSF,,O4657,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,PTRANSF,,O4657,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,STCHANAT,,O4657,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,GDINCTRC,,O4657,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,STATDIFF,,O4657,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,GDINCTRO,,O4657,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,INTLCIAV,,O4657,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,PUBELEC,,O4657,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,AUDILPG,,O4657,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,ERAILMAR,,O4657,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,GDPETCH,,O4657,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,BACKFLOW,,O4657,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOGASO,NETDELIC,,O4657,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,PPRECPTS,,O4651,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,REFGROUT,,O4651,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,RECYCLED,,O4651,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,REFFUEL,,O4651,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,TOTIMPSB,,O4651,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,TOTEXPSB,,O4651,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,BUNKERS,,O4651,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,IPTRANSF,,O4651,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,PTRANSF,,O4651,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,STCHANAT,,O4651,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,AVGAS,GDINCTRC,,O4651,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,STATDIFF,,O4651,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,GDINCTRO,,O4651,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,INTLCIAV,,O4651,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,PUBELEC,,O4651,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,AUDILPG,,O4651,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,ERAILMAR,,O4651,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,GDPETCH,,O4651,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,BACKFLOW,,O4651,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,AVGAS,NETDELIC,,O4651,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,PPRECPTS,,O4653,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,REFGROUT,,O4653,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,RECYCLED,,O4653,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,REFFUEL,,O4653,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,TOTIMPSB,,O4653,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,TOTEXPSB,,O4653,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,BUNKERS,,O4653,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,IPTRANSF,,O4653,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,PTRANSF,,O4653,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,STCHANAT,,O4653,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,JETGAS,GDINCTRC,,O4653,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,STATDIFF,,O4653,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,GDINCTRO,,O4653,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,INTLCIAV,,O4653,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,PUBELEC,,O4653,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,AUDILPG,,O4653,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,ERAILMAR,,O4653,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,GDPETCH,,O4653,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,BACKFLOW,,O4653,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETGAS,NETDELIC,,O4653,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,PPRECPTS,,O4661,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,REFGROUT,,O4661,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,RECYCLED,,O4661,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,REFFUEL,,O4661,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,TOTIMPSB,,O4661,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,TOTEXPSB,,O4661,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,BUNKERS,,O4661,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,IPTRANSF,,O4661,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,PTRANSF,,O4661,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,STCHANAT,,O4661,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,JETKERO,GDINCTRC,,O4661,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,STATDIFF,,O4661,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,GDINCTRO,,O4661,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,INTLCIAV,,O4661,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,PUBELEC,,O4661,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,AUDILPG,,O4661,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,ERAILMAR,,O4661,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,GDPETCH,,O4661,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,BACKFLOW,,O4661,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,JETKERO,NETDELIC,,O4661,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,PPRECPTS,,R5232,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,REFGROUT,,R5232,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,RECYCLED,,R5232,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,REFFUEL,,R5232,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,TOTIMPSB,,R5232,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,TOTEXPSB,,R5232,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,BUNKERS,,R5232,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,IPTRANSF,,R5232,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,PTRANSF,,R5232,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,STCHANAT,,R5232,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,GDINCTRC,,R5232,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,STATDIFF,,R5232,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,GDINCTRO,,R5232,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,INTLCIAV,,R5232,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,PUBELEC,,R5232,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,AUDILPG,,R5232,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,ERAILMAR,,R5232,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,GDPETCH,,R5232,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,BACKFLOW,,R5232,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIOJETKERO,NETDELIC,,R5232,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,PPRECPTS,,O4667,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,REFGROUT,,O4667,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,RECYCLED,,O4667,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,REFFUEL,,O4667,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,TOTIMPSB,,O4667,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,TOTEXPSB,,O4667,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,BUNKERS,,O4667,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,IPTRANSF,,O4667,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,PTRANSF,,O4667,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,STCHANAT,,O4667,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,GDINCTRC,,O4667,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,STATDIFF,,O4667,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,GDINCTRO,,O4667,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,INTLCIAV,,O4667,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,PUBELEC,,O4667,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,AUDILPG,,O4667,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,ERAILMAR,,O4667,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,GDPETCH,,O4667,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,BACKFLOW,,O4667,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,NONBIOJETK,NETDELIC,,O4667,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,PPRECPTS,,O4669,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,REFGROUT,,O4669,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,RECYCLED,,O4669,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,REFFUEL,,O4669,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,TOTIMPSB,,O4669,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,TOTEXPSB,,O4669,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,BUNKERS,,O4669,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,IPTRANSF,,O4669,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,PTRANSF,,O4669,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,STCHANAT,,O4669,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,OTHKERO,GDINCTRC,,O4669,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,STATDIFF,,O4669,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,GDINCTRO,,O4669,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,INTLCIAV,,O4669,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,PUBELEC,,O4669,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,AUDILPG,,O4669,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,ERAILMAR,,O4669,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,GDPETCH,,O4669,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,BACKFLOW,,O4669,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,OTHKERO,NETDELIC,,O4669,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,PPRECPTS,,O4678,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,REFGROUT,,O4678,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,RECYCLED,,O4678,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,REFFUEL,,O4678,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,TOTIMPSB,,O4678,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,TOTEXPSB,,O4678,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,BUNKERS,,O4678,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,IPTRANSF,,O4678,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,PTRANSF,,O4678,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,STCHANAT,,O4678,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,DIESEL,GDINCTRC,,O4678,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,STATDIFF,,O4678,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,GDINCTRO,,O4678,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,INTLCIAV,,O4678,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,PUBELEC,,O4678,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,AUDILPG,,O4678,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,ERAILMAR,,O4678,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,GDPETCH,,O4678,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,BACKFLOW,,O4678,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,DIESEL,NETDELIC,,O4678,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,PPRECPTS,,O4679,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,REFGROUT,,O4679,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,RECYCLED,,O4679,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,REFFUEL,,O4679,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,TOTIMPSB,,O4679,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,TOTEXPSB,,O4679,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,BUNKERS,,O4679,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,IPTRANSF,,O4679,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,PTRANSF,,O4679,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,STCHANAT,,O4679,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,HEATOIL,GDINCTRC,,O4679,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,STATDIFF,,O4679,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,GDINCTRO,,O4679,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,INTLCIAV,,O4679,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,PUBELEC,,O4679,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,AUDILPG,,O4679,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,ERAILMAR,,O4679,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,GDPETCH,,O4679,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,BACKFLOW,,O4679,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,HEATOIL,NETDELIC,,O4679,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,PPRECPTS,,O4671,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,REFGROUT,,O4671,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,RECYCLED,,O4671,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,REFFUEL,,O4671,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,TOTIMPSB,,O4671,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,TOTEXPSB,,O4671,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,BUNKERS,,O4671,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,IPTRANSF,,O4671,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,PTRANSF,,O4671,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,STCHANAT,,O4671,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,GASDIES,GDINCTRC,,O4671,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,STATDIFF,,O4671,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,GDINCTRO,,O4671,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,INTLCIAV,,O4671,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,PUBELEC,,O4671,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,AUDILPG,,O4671,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,ERAILMAR,,O4671,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,GDPETCH,,O4671,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,BACKFLOW,,O4671,SUPPLY,BACKFLOW,_Z,_Z,_Z,WEIGHT,KT
BALANCE,GASDIES,NETDELIC,,O4671,NETDELIV,_T,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,PPRECPTS,,R5222,SUPPLY,PPRECPTS,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,REFGROUT,,R5222,PRODUCT,REFGROUT,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,RECYCLED,,R5222,SUPPLY,RECYCLED,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,REFFUEL,,R5222,ENERGUSE,REFFUEL,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,TOTIMPSB,,R5222,IMPORTS,TOTIMPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,TOTEXPSB,,R5222,EXPORTS,TOTEXPSB,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,BUNKERS,,R5222,MARBUNK,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,IPTRANSF,,R5222,TRANSFER,IPTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,PTRANSF,,R5222,TRANSFER,PTRANSF,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,STCHANAT,,R5222,STOCKS,STOCKCH,_Z,NATTER,_Z,WEIGHT,KT
BALANCE,BIODIESEL,GDINCTRC,,R5222,SUPPLY,INLDEMC,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,STATDIFF,,R5222,STATDIFF,_Z,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,GDINCTRO,,R5222,DEMAND,INLDEMO,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,INTLCIAV,,R5222,ENERGUSE,INTLAIR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,PUBELEC,,R5222,TRANSFOR,_Z,MAINTOT,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,AUDILPG,,R5222,ENERGUSE,ROAD,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,ERAILMAR,,R5222,ENERGUSE,RAILMAR,_Z,_Z,_Z,WEIGHT,KT
BALANCE,BIODIESEL,GDPETCH,,R5222,CONSUMPT,PETCHEM,_Z,_Z,_Z,WEIGHT,KT
